Año,Mes,País destino,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2016,Septiembre,República Dominicana,214,114,98,,212,"(3.541112,-76.384584)"
2016,Septiembre,República Dominicana,214,3218,2844,,6062,"(4.697144,-74.140516)"
2016,Septiembre,República Dominicana,214,48,37,,85,"(4.815061,-75.736532)"
2016,Septiembre,República Dominicana,214,297,208,,505,"(6.171601,-75.427454)"
2016,Septiembre,República Dominicana,214,59,38,,97,"(7.128456,-73.183637)"
2016,Septiembre,República Dominicana,214,1,2,,3,"(7.927209,-72.507910)"
2016,Septiembre,Reunión,638,1,0,,1,"(6.171601,-75.427454)"
2016,Septiembre,Rumania,642,1,0,,1,"(3.541112,-76.384584)"
2016,Septiembre,Rumania,642,1,1,,2,"(4.697144,-74.140516)"
2016,Septiembre,Rwanda,646,0,1,,1,"(4.697144,-74.140516)"
2016,Septiembre,Santa Lucia,662,1,1,,2,"(3.541112,-76.384584)"
2016,Septiembre,Senegal,686,0,1,,1,"(4.697144,-74.140516)"
2016,Septiembre,Serbia,688,0,1,,1,"(4.697144,-74.140516)"
2016,Septiembre,Singapur,702,1,0,,1,"(10.445761,-75.516429)"
2016,Septiembre,Singapur,702,8,8,,16,"(4.697144,-74.140516)"
2016,Septiembre,Singapur,702,1,0,,1,"(6.171601,-75.427454)"
2016,Septiembre,Sudáfrica,710,0,1,,1,"(3.541112,-76.384584)"
2016,Septiembre,Sudáfrica,710,11,8,,19,"(4.697144,-74.140516)"
2016,Septiembre,Sudáfrica,710,2,0,,2,"(6.171601,-75.427454)"
2016,Septiembre,Sudán,736,1,1,,2,"(4.697144,-74.140516)"
2016,Septiembre,Suecia,752,1,1,,2,"(10.886611,-74.776708)"
2016,Septiembre,Suecia,752,17,8,,25,"(3.541112,-76.384584)"
2016,Septiembre,Suecia,752,38,49,,87,"(4.697144,-74.140516)"
2016,Septiembre,Suecia,752,2,0,,2,"(4.815061,-75.736532)"
2016,Septiembre,Suecia,752,10,4,,14,"(6.171601,-75.427454)"
2016,Septiembre,Suiza,756,1,1,,2,"(10.445761,-75.516429)"
2016,Septiembre,Suiza,756,50,17,,67,"(3.541112,-76.384584)"
2016,Septiembre,Suiza,756,197,141,,338,"(4.697144,-74.140516)"
2016,Septiembre,Suiza,756,24,18,,42,"(6.171601,-75.427454)"
2016,Septiembre,Surinam,740,0,4,,4,"(10.408582,-75.538003)"
2016,Septiembre,Surinam,740,2,5,,7,"(4.697144,-74.140516)"
2016,Septiembre,Surinam,740,3,0,,3,"(6.171601,-75.427454)"
2016,Septiembre,Taiwán,158,1,0,,1,"(3.541112,-76.384584)"
2016,Septiembre,Taiwán,158,3,6,,9,"(4.697144,-74.140516)"
2016,Septiembre,Tailandia,764,1,0,,1,"(3.541112,-76.384584)"
2016,Septiembre,Tailandia,764,26,16,,42,"(4.697144,-74.140516)"
2016,Septiembre,Tailandia,764,1,1,,2,"(6.171601,-75.427454)"
2016,Septiembre,Tanzania,834,0,2,,2,"(4.697144,-74.140516)"
2016,Septiembre,Tanzania,834,0,1,,1,"(6.171601,-75.427454)"
2016,Septiembre,Trinidad y Tobago,780,1,3,,4,"(10.445761,-75.516429)"
2016,Septiembre,Trinidad y Tobago,780,4,6,,10,"(10.886611,-74.776708)"
2016,Septiembre,Trinidad y Tobago,780,5,12,,17,"(3.541112,-76.384584)"
2016,Septiembre,Trinidad y Tobago,780,30,27,,57,"(4.697144,-74.140516)"
2016,Septiembre,Trinidad y Tobago,780,0,6,,6,"(4.815061,-75.736532)"
2016,Septiembre,Trinidad y Tobago,780,5,6,,11,"(6.171601,-75.427454)"
2016,Septiembre,Trinidad y Tobago,780,2,3,,5,"(7.128456,-73.183637)"
2016,Septiembre,Turquía,792,1,0,,1,"(10.886611,-74.776708)"
2016,Septiembre,Turquía,792,2,3,,5,"(3.541112,-76.384584)"
2016,Septiembre,Turquía,792,254,166,,420,"(4.697144,-74.140516)"
2016,Septiembre,Turquía,792,3,3,,6,"(6.171601,-75.427454)"
2016,Septiembre,Turkmenistán,795,1,2,,3,"(4.697144,-74.140516)"
2016,Septiembre,Ucrania,804,1,7,,8,"(4.697144,-74.140516)"
2016,Septiembre,Ucrania,804,1,0,,1,"(6.171601,-75.427454)"
2016,Septiembre,Uruguay,858,0,2,,2,"(10.445761,-75.516429)"
2016,Septiembre,Uruguay,858,3,20,,23,"(10.886611,-74.776708)"
2016,Septiembre,Uruguay,858,11,16,,27,"(3.541112,-76.384584)"
2016,Septiembre,Uruguay,858,91,119,,210,"(4.697144,-74.140516)"
2016,Septiembre,Uruguay,858,22,25,,47,"(6.171601,-75.427454)"
2016,Septiembre,Uruguay,858,1,0,,1,"(7.927209,-72.507910)"
2016,Septiembre,Venezuela,862,0,16,,16,"(10.408582,-75.538003)"
2016,Septiembre,Venezuela,862,7,4,,11,"(10.445761,-75.516429)"
2016,Septiembre,Venezuela,862,14,40,,54,"(10.886611,-74.776708)"
2016,Septiembre,Venezuela,862,1,3,,4,"(11.117806,-74.232622)"
2016,Septiembre,Venezuela,862,2135,1814,,3949,"(11.360009,-72.129330)"
2016,Septiembre,Venezuela,862,2,1,,3,"(12.586067,-81.702563)"
2016,Septiembre,Venezuela,862,19,27,,46,"(3.541112,-76.384584)"
2016,Septiembre,Venezuela,862,2,5,,7,"(3.866713,-67.927521)"
2016,Septiembre,Venezuela,862,1275,1392,,2667,"(4.697144,-74.140516)"
2016,Septiembre,Venezuela,862,6,1,,7,"(4.815061,-75.736532)"
2016,Septiembre,Venezuela,862,292,275,,567,"(6.171601,-75.427454)"
2016,Septiembre,Venezuela,862,65,67,,132,"(6.185799,-67.483929)"
2016,Septiembre,Venezuela,862,0,2,,2,"(6.228046,-77.404104)"
2016,Septiembre,Venezuela,862,1240,1098,,2338,"(7.088729,-70.740253)"
2016,Septiembre,Venezuela,862,0,3,,3,"(7.128456,-73.183637)"
2016,Septiembre,Venezuela,862,1915,1988,,3903,"(7.818934,-72.453226)"
2016,Septiembre,Venezuela,862,1,12,,13,"(7.927209,-72.507910)"
2016,Septiembre,Venezuela,862,12,12,,24,"(8.36068,-72.409396)"
2016,Septiembre,Vietnam,704,0,1,,1,"(3.541112,-76.384584)"
2016,Septiembre,Vietnam,704,2,3,,5,"(4.697144,-74.140516)"
2016,Septiembre,Anguila/Territorio Británico de Ultramar,660,1,0,,1,"(6.171601,-75.427454)"
2016,Septiembre,Islas Turcas y Caicos/Territorio Británico de Ultramar,796,1,0,,1,"(4.697144,-74.140516)"
2016,Octubre,Afganistán,4,0,7,,7,"(4.697144,-74.140516)"
2016,Octubre,Afganistán,4,0,1,,1,"(6.185799,-67.483929)"
2016,Octubre,Albania,8,1,0,,1,"(4.697144,-74.140516)"
2016,Octubre,Alemania,276,3,1,,4,"(10.445761,-75.516429)"
2016,Octubre,Alemania,276,14,8,,22,"(10.886611,-74.776708)"
2016,Octubre,Alemania,276,66,59,,125,"(3.541112,-76.384584)"
2016,Octubre,Alemania,276,1227,1334,,2561,"(4.697144,-74.140516)"
2016,Octubre,Alemania,276,2,1,,3,"(4.815061,-75.736532)"
2016,Octubre,Alemania,276,40,50,,90,"(6.171601,-75.427454)"
2016,Octubre,Alemania,276,0,2,,2,"(7.128456,-73.183637)"
2016,Octubre,Alemania,276,0,1,,1,"(7.927209,-72.507910)"
2016,Octubre,Andorra,20,0,1,,1,"(4.697144,-74.140516)"
2016,Octubre,Angola,24,0,8,,8,"(4.697144,-74.140516)"
2016,Octubre,Antigua y Barbuda,28,1,2,,3,"(4.697144,-74.140516)"
2016,Octubre,Países Bajos,528,0,5,,5,"(10.408582,-75.538003)"
2016,Octubre,Países Bajos,528,6,1,,7,"(10.445761,-75.516429)"
2016,Octubre,Países Bajos,528,89,72,,161,"(10.886611,-74.776708)"
2016,Octubre,Países Bajos,528,156,121,,277,"(3.541112,-76.384584)"
2016,Octubre,Países Bajos,528,780,716,,1496,"(4.697144,-74.140516)"
2016,Octubre,Países Bajos,528,4,0,,4,"(4.815061,-75.736532)"
2016,Octubre,Países Bajos,528,194,88,,282,"(6.171601,-75.427454)"
2016,Octubre,Países Bajos,528,3,4,,7,"(7.128456,-73.183637)"
2016,Octubre,Arabia Saudita,682,3,28,,31,"(4.697144,-74.140516)"
2016,Octubre,Arabia Saudita,682,1,0,,1,"(4.815061,-75.736532)"
2016,Octubre,Arabia Saudita,682,0,1,,1,"(6.171601,-75.427454)"
2016,Octubre,Argelia,12,1,3,,4,"(4.697144,-74.140516)"
2016,Octubre,Argentina,32,10,21,,31,"(0.814836,-77.662532)"
2016,Octubre,Argentina,32,8,8,,16,"(10.445761,-75.516429)"
2016,Octubre,Argentina,32,16,16,,32,"(10.886611,-74.776708)"
2016,Octubre,Argentina,32,6,9,,15,"(12.586067,-81.702563)"
2016,Octubre,Argentina,32,196,177,,373,"(3.541112,-76.384584)"
2016,Octubre,Argentina,32,2646,2480,,5126,"(4.697144,-74.140516)"
2016,Octubre,Argentina,32,17,19,,36,"(4.815061,-75.736532)"
2016,Octubre,Argentina,32,167,161,,328,"(6.171601,-75.427454)"
2016,Octubre,Argentina,32,6,6,,12,"(7.128456,-73.183637)"
2016,Octubre,Aruba,533,2030,1369,,3399,"(10.408582,-75.538003)"
2016,Octubre,Aruba,533,2,0,,2,"(10.445761,-75.516429)"
2016,Octubre,Aruba,533,46,34,,80,"(10.886611,-74.776708)"
2016,Octubre,Aruba,533,0,3,,3,"(10.971302,-74.765397)"
2016,Octubre,Aruba,533,0,3,,3,"(11.247723,-74.213989)"
2016,Octubre,Aruba,533,41,26,,67,"(3.541112,-76.384584)"
2016,Octubre,Aruba,533,1632,1290,,2922,"(4.697144,-74.140516)"
2016,Octubre,Aruba,533,17,5,,22,"(4.815061,-75.736532)"
2016,Octubre,Aruba,533,151,98,,249,"(6.171601,-75.427454)"
2016,Octubre,Aruba,533,23,34,,57,"(7.128456,-73.183637)"
2016,Octubre,Aruba,533,4,1,,5,"(7.927209,-72.507910)"
2016,Octubre,Australia,36,1,0,,1,"(10.445761,-75.516429)"
2016,Octubre,Australia,36,4,1,,5,"(10.886611,-74.776708)"
2016,Octubre,Australia,36,1,0,,1,"(12.586067,-81.702563)"
2016,Octubre,Australia,36,10,9,,19,"(3.541112,-76.384584)"
2016,Octubre,Australia,36,226,187,,413,"(4.697144,-74.140516)"
2016,Octubre,Australia,36,2,0,,2,"(4.815061,-75.736532)"
2016,Octubre,Australia,36,28,19,,47,"(6.171601,-75.427454)"
